input_name,preferred_name,cas,pubchem_cid,formula,molecular_weight,canonical_smiles,inchikey,identity_status,tm_C,tb_C,tc_C,pc_MPa,pvap_25C_kPa,pvap_25C_status,pvap_40C_kPa,pvap_40C_status,pvap_60C_kPa,pvap_60C_status,phase_25C_1atm,supply_class,gwp100_ar6,gwp100_ar6_status,gwp100_ar6_source,pfas_flag,pfas_basis,pfas_list_hits,persistence_screen,persistence_basis,reactive_groups,reactivity_flags,ghs_physical_h_codes,kinetics_coverage,kinetics_sources,data_quality,review_required,candidate_id,candidate_source,candidate_family,generation_rule,parent_candidate_id,structure_status,structure_status_reason,heavy_atom_count,element_symbols,amine_class,amine_class_label,amine_detail,amine_substituents,amine_substituent_profile,amine_substituent_count,fluorinated_amine,fluorinated_substituent_count,amine_fluorination_level,unsaturated_amine,cyclic_amine_or_substituent,ring_name,precursor_family,semiconductor_process_roles,semiconductor_relevance_basis,candidate_scope
generated_tertiary_amine_isopropyl_allyl_fluoromethyl,generated_tertiary_amine_isopropyl_allyl_fluoromethyl,,,C7H15FN,132.202,N(C(C)C)(CC=C)FC,,manual_review_required,-40.211239999999975,112.71260000000001,286.79704000000004,4.196283,1.87692173,value_available,4.349840922,value_available,11.858899595,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,24788cc9-36a5-518f-9c3b-02be92171175,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; fluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_allyl_difluoromethyl,generated_tertiary_amine_isopropyl_allyl_difluoromethyl,,,C7H14F2N,150.192,N(C(C)C)(CC=C)FC(F),,manual_review_required,-9.885040000000004,140.0996,318.14184,4.043368,0.609107526,value_available,1.467793715,value_available,4.192319674999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,a7eb3b5a-6029-5e0a-9d24-bbdb2aa90fe3,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; difluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_allyl_fluoroethyl,generated_tertiary_amine_isopropyl_allyl_fluoroethyl,,,C8H17FN,146.22899999999998,N(C(C)C)(CC=C)FCC,,manual_review_required,-20.85397999999998,130.9477,308.1180800000001,4.0770535,0.8907341,value_available,2.115287131,value_available,5.937200907999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,7013d67c-516a-5037-b818-cba317193782,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; fluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_allyl_difluoroethyl,generated_tertiary_amine_isopropyl_allyl_difluoroethyl,,,C8H16F2N,164.219,N(C(C)C)(CC=C)FC(F)C,,manual_review_required,9.47222000000005,158.3347,339.46288000000004,3.9241385,0.297310182,value_available,0.7341332220000001,value_available,2.15876638,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,05f09191-22ca-5e1a-a72c-878891e53bd6,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; difluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_allyl_trifluoromethyl,generated_tertiary_amine_isopropyl_allyl_trifluoromethyl,,,C7H13F3N,168.18200000000002,N(C(C)C)(CC=C)FC(F)(F),,manual_review_required,20.441160000000025,167.4866,349.4866400000001,3.890453,0.20545928900000002,value_available,0.514802545,value_available,1.540452825,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,0fbc104e-f7b3-559c-839b-e37aaa8ac3ba,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; trifluoromethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_allyl_trifluoroethyl,generated_tertiary_amine_isopropyl_allyl_trifluoroethyl,,,C8H15F3N,182.209,N(C(C)C)(CC=C)FC(F)(F)C,,manual_review_required,39.79842000000002,185.7217,370.80768,3.7712235,0.10264329600000001,value_available,0.263535744,value_available,0.811874023,value_available,solid,solid_or_sublimation_source_review,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review; unsaturated_amine_reactivity_review,,not_checked,,Partial,True,ac224ac4-3baf-588f-987a-abf912d2939a,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; allyl; trifluoroethyl,fluorinated_alkyl+unsaturated+alkyl,3,yes,1,single_fluorinated_substituent,yes,no,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_fluoromethyl,generated_tertiary_amine_isopropyl_cyclopropyl_fluoromethyl,,,C7H15FN,132.202,N(C(C)C)(C1CC1)FC,,manual_review_required,-40.211239999999975,112.71260000000001,286.79704000000004,4.196283,1.87692173,value_available,4.349840922,value_available,11.858899595,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,251066a8-573b-519e-8e2d-f1d4246100b8,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; fluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_difluoromethyl,generated_tertiary_amine_isopropyl_cyclopropyl_difluoromethyl,,,C7H14F2N,150.192,N(C(C)C)(C1CC1)FC(F),,manual_review_required,-9.885040000000004,140.0996,318.14184,4.043368,0.609107526,value_available,1.467793715,value_available,4.192319674999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,79727dc9-f0e5-504c-90c5-fffefa47bf21,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; difluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_fluoroethyl,generated_tertiary_amine_isopropyl_cyclopropyl_fluoroethyl,,,C8H17FN,146.22899999999998,N(C(C)C)(C1CC1)FCC,,manual_review_required,-20.85397999999998,130.9477,308.1180800000001,4.0770535,0.8907341,value_available,2.115287131,value_available,5.937200907999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,4c7164a2-7332-508e-887a-3550e2606080,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; fluoroethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_difluoroethyl,generated_tertiary_amine_isopropyl_cyclopropyl_difluoroethyl,,,C8H16F2N,164.219,N(C(C)C)(C1CC1)FC(F)C,,manual_review_required,9.47222000000005,158.3347,339.46288000000004,3.9241385,0.297310182,value_available,0.7341332220000001,value_available,2.15876638,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,bafcca5c-cbae-52f9-8c78-e9c41b658aaa,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; difluoroethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_trifluoromethyl,generated_tertiary_amine_isopropyl_cyclopropyl_trifluoromethyl,,,C7H13F3N,168.18200000000002,N(C(C)C)(C1CC1)FC(F)(F),,manual_review_required,20.441160000000025,167.4866,349.4866400000001,3.890453,0.20545928900000002,value_available,0.514802545,value_available,1.540452825,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,8adb45e9-8e31-5b8a-9180-788125a1f095,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; trifluoromethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_cyclopropyl_trifluoroethyl,generated_tertiary_amine_isopropyl_cyclopropyl_trifluoroethyl,,,C8H15F3N,182.209,N(C(C)C)(C1CC1)FC(F)(F)C,,manual_review_required,39.79842000000002,185.7217,370.80768,3.7712235,0.10264329600000001,value_available,0.263535744,value_available,0.811874023,value_available,solid,solid_or_sublimation_source_review,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,d96650f9-c242-5f4d-957d-421cbece8e03,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,12,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; cyclopropyl; trifluoroethyl,fluorinated_alkyl+cyclic_alkyl+alkyl,3,yes,1,single_fluorinated_substituent,no,yes,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_fluoromethyl,generated_tertiary_amine_isopropyl_fluoromethyl_fluoromethyl,,,C5H13F2N,125.162,N(C(C)C)(FC)FC,,manual_review_required,-44.426439999999985,107.56060000000002,280.09623999999997,4.256123,2.3014672540000003,value_available,5.309720883,value_available,14.398045615000001,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,1fa3589b-6ef7-57d3-b8d0-67d15e4f1064,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,8,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; fluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_difluoromethyl,generated_tertiary_amine_isopropyl_fluoromethyl_difluoromethyl,,,C5H12F3N,143.152,N(C(C)C)(FC)FC(F),,manual_review_required,-14.100239999999985,134.94760000000002,311.44104000000004,4.103208,0.738501516,value_available,1.771585548,value_available,5.0328308260000005,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,d6d01b79-08d2-5cba-a9a3-c7ac2302d0e9,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_fluoroethyl,generated_tertiary_amine_isopropyl_fluoromethyl_fluoroethyl,,,C6H15F2N,139.18900000000002,N(C(C)C)(FC)FCC,,manual_review_required,-25.06917999999999,125.79570000000001,301.41728,4.1368935,1.083441307,value_available,2.56133461,value_available,7.15055204,value_available,liquid,heated_source_likely,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,68027d08-cc3a-5dfb-bd17-121bbf6ff34a,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,9,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; fluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_difluoroethyl,generated_tertiary_amine_isopropyl_fluoromethyl_difluoroethyl,,,C6H14F3N,157.179,N(C(C)C)(FC)FC(F)C,,manual_review_required,5.257020000000011,153.1827,332.76207999999997,3.9839785,0.358053592,value_available,0.880142129,value_available,2.5742126090000004,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,6cd0d6c5-53a5-5e90-b5ce-c01da1b8a5cd,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; difluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_trifluoromethyl,generated_tertiary_amine_isopropyl_fluoromethyl_trifluoromethyl,,,C5H11F4N,161.142,N(C(C)C)(FC)FC(F)(F),,manual_review_required,16.225960000000043,162.33460000000002,342.78584,3.950293,0.246772646,value_available,0.615533369,value_available,1.8319775839999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,80eb8b74-e7a2-54fb-93e4-91be7196a9f3,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; trifluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_fluoromethyl_trifluoroethyl,generated_tertiary_amine_isopropyl_fluoromethyl_trifluoroethyl,,,C6H13F4N,175.169,N(C(C)C)(FC)FC(F)(F)C,,manual_review_required,35.58322000000004,180.5697,364.10688000000005,3.8310635,0.122585087,value_available,0.31331866,value_available,0.9600552229999999,value_available,solid,solid_or_sublimation_source_review,,missing,,yes,structure_rule,,likely_persistent,PFAS structure/list screening positive,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,9439b6bb-41c2-5891-b8dc-047fa0aeae46,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,11,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; fluoromethyl; trifluoroethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
generated_tertiary_amine_isopropyl_difluoromethyl_difluoromethyl,generated_tertiary_amine_isopropyl_difluoromethyl_difluoromethyl,,,C5H11F4N,161.142,N(C(C)C)(FC(F))FC(F),,manual_review_required,16.225960000000043,162.33460000000002,342.78584,3.950293,0.246772646,value_available,0.615533369,value_available,1.8319775839999999,value_available,liquid,heated_source_required,,missing,,possible,contains_C_F_bond_but_no_CF2_CF3_screening_motif,,unknown,fluorinated structure requires review,Tertiary amines / basic nitrogen compounds,acid_base_reactive; combustible_or_flammable_review; fluorinated_amine_pfas_persistence_review,,not_checked,,Partial,True,90f88656-c32c-5d6d-b4a3-77ce125df13e,template_generation,amine,tertiary_amine,,valid,RDKit is not installed; normalized with lightweight SMILES parser,10,C;F;N,tertiary,tertiary_amine,fluorinated_tertiary_amine,isopropyl; difluoromethyl; difluoromethyl,fluorinated_alkyl+alkyl,3,yes,2,multiple_fluorinated_substituents,no,no,,,,,
